5,3,23/04/2023,15,2,2,77,54756,164268,30,1.00E-05,[1. 1.],[1. 1.],[1. 1.],[0.3696 0.3092],[0.8322 0.6322],0.466591795,[0.1321 0.2276],0.175601179,TRUE,TRUE,2187.637347,0.600980311,0.587767623,0.021985226
5,1,23/04/2023,5,2,5,60,133956,401868,30,1.00E-05,[1. 1.],[1. 1.],[1. 1.],[0.3625 0.5678],[0.1497 0.8482],0.618242138,[0.394  0.0532],0.185995872,FALSE,FALSE,5402.578711,0.850508767,73.8819676,85.86796715
5,1,23/04/2023,5,2,5,60,133956,401868,30,1.00E-05,[1. 1.],[1. 1.],[1. 1.],[0.3625 0.5678],[0.1497 0.8482],0.618242138,[0.394  0.0532],0.185995872,FALSE,FALSE,5394.959844,0.851031673,73.8819676,85.81459218
5,4,23/04/2023,20,2,5,60,133956,401868,30,1.00E-05,[1. 1.],[1. 1.],[1. 1.],[2.159  2.3537],[0.8987 0.959 ],0.97136677,[0.9284 0.7641],0.842705646,TRUE,FALSE,5377.168198,3.454865902,2.403560993,0.304296878
8,1,23/04/2023,8,2,5,60,133956,401868,30,1.00E-05,[1. 1.],[1. 1.],[1. 1.],[0.2113 0.3822],[0.11   0.3155],0.626510184,[0.5094 0.1384],0.270484751,FALSE,FALSE,5390.052521,0.529193679,69.11212712,129.5989279
5,4,23/04/2023,20,2,5,60,133956,401868,30,1.00E-05,[1. 1.],[1. 1.],[1. 1.],[2.159  2.3537],[0.8987 0.959 ],0.97136677,[0.9284 0.7641],0.842705646,FALSE,FALSE,5387.352185,3.454921178,132.3157479,37.29776169
8,3,23/04/2023,24,2,4,60,93025,279075,30,1.00E-05,[1. 1.],[1. 1.],[1. 1.],[0.5338 0.1327],[0.365  0.1476],0.590492935,[0.0985 0.7159],0.221424201,FALSE,FALSE,5388.291228,0.584222782,58.12372554,98.48897456
8,4,23/04/2023,32,2,5,60,133956,401868,30,1.00E-05,[1. 1.],[1. 1.],[1. 1.],[1.0186 1.5157],[0.4354 0.5996],0.973393929,[0.9985 0.7892],0.873323024,FALSE,FALSE,5405.140979,1.831313874,114.2912012,61.4094006
8,4,23/04/2023,32,2,5,60,133956,401868,30,1.00E-05,[1. 1.],[1. 1.],[1. 1.],[1.0186 1.5157],[0.4354 0.5996],0.973393929,[0.9985 0.7892],0.873323024,TRUE,FALSE,5372.401592,1.831228683,1.316638146,0.281008343
8,1,23/04/2023,8,2,5,60,133956,401868,30,1.00E-05,[1. 1.],[1. 1.],[1. 1.],[0.2113 0.3822],[0.11   0.3155],0.626510184,[0.5094 0.1384],0.270484751,FALSE,FALSE,5378.128055,0.524625871,69.11212712,130.7360254
8,2,23/04/2023,16,2,3,110,197136,591408,30,1.00E-05,[1. 1.],[1. 1.],[1. 1.],[0.2003 0.1872],[0.394  0.1501],0.585170068,[0.1515 0.4201],0.281259794,FALSE,FALSE,5379.118537,0.321329307,60.37858614,186.9025187
