11710852,2,02/05/2023,23421705,2,5,297,3196944,9590832,25,1e-05,[1. 1.],[1. 1.],[1. 1.],[0.243  0.5071],[0.3136 0.2203],0.615294589,[0.0485 0.0134],0.024765993301162685,False,False,85802.8976,0.533419322,56.41073225,104.7530725
11710842,2,02/05/2023,23421685,2,4,129,422500,1267500,25,1e-05,[1. 1.],[1. 1.],[1. 1.],[0.3294 0.6684],[0.2753 0.8421],0.497539996,[0.1214 0.0023],0.041652476925329376,True,True,87941.63911,0.941446509,0.925156592,0.017303072
11710841,1,02/05/2023,11710842,2,5,123,553536,1660608,25,1e-05,[1. 1.],[1. 1.],[1. 1.],[0.8537 0.4813],[0.3884 0.8432],0.553756687,[0.0228 0.0148],0.019937564297763003,True,True,98849.63963,1.262141363,1.243023591,0.015147093
11710843,3,03/05/2023,35132530,2,5,95,331776,995328,25,1e-05,[1. 1.],[1. 1.],[1. 1.],[1.589  0.7107],[0.7479 0.7671],0.610181558,[0.0137 0.069 ],0.030821683835187786,True,False,171001.105,2.196411587,2.158085218,0.017449539
11718357,13,03/05/2023,152338642,2,9,52,280900,842700,25,1e-05,[1. 1.],[1. 1.],[1. 1.],[1.7097 3.2885],[0.931  0.8058],0.657511529,[0.0443 0.0225],0.029954822631128197,True,True,8219.947951,5.143056948,4.935974534,0.04026446
11718358,14,05/05/2023,164057013,2,2,356,1147041,3441123,25,1e-05,[1. 1.],[1. 1.],[1. 1.],[0.5062 0.4464],[0.876  0.5687],0.681373639,[0.0062 0.0962],0.04837829725775299,False,False,128433.2922,0.606300692,51.25929796,83.54435014
11718349,5,05/05/2023,58591746,2,8,150,1846881,5540643,25,1e-05,[1. 1.],[1. 1.],[1. 1.],[1.4802 3.1711],[0.7262 0.7067],0.815660434,[0.122  0.0124],0.04728485027694952,False,False,128545.7663,4.12672241,98.3388649,22.82977461
11718353,9,05/05/2023,105465178,2,5,227,1871424,5614272,25,1e-05,[1. 1.],[1. 1.],[1. 1.],[1.3553 0.6928],[0.8493 0.3213],0.750404172,[0.0006 0.3001],0.10194536288951779,False,False,128677.5851,1.653975866,72.14413799,42.61861588
11718346,2,05/05/2023,23436693,2,7,276,4910656,14731968,25,1e-05,[1. 1.],[1. 1.],[1. 1.],[2.0462 2.442 ],[0.9772 0.5977],0.882788725,[0.0119 0.0728],0.04502395187704793,False,False,128753.2335,2.891810283,112.0742797,37.75575116
11718356,12,05/05/2023,140620273,2,7,205,2715904,8147712,25,1e-05,[1. 1.],[1. 1.],[1. 1.],[2.7064 1.1385],[0.871  0.4199],0.831183958,[0.001  0.4797],0.14273083926151237,False,False,129058.1061,3.103422292,88.97312357,27.66935764
11718362,18,05/05/2023,210930517,2,8,177,2566404,7699212,25,1e-05,[1. 1.],[1. 1.],[1. 1.],[0.879  0.9161],[0.5937 0.2252],0.693567316,[0.0043 0.0583],0.031856367706268415,False,False,129472.815,1.618522573,74.34415897,44.93334698
271,271,11/05/2023,73442,1,10,97,1078,2156,25,1e-05,[1.],[1.],[1.],[6.6341],[0.8227],0.806354006,[0.0041],0.00410126,False,False,60.2277764,6.131735642,58.3236916,8.511775296
